session_id,customer_id,device_type,traffic_source,session_start,pages_viewed,time_spent,purchase_made
S18924,C3627,desktop,search,2024-11-14 16:57:06,7,28,no
S18925,C2297,mobile,social,2025-04-06 08:40:37,8,16,no
S18926,C1929,mobile,search,2025-01-10 00:49:07,9,22,yes
S18927,C3809,desktop,social,2025-10-07 20:20:26,1,18,no
S18928,C3215,desktop,social,2025-02-06 21:26:30,3,9,yes
S18929,C1924,desktop,search,2024-12-09 03:08:19,8,1,no
S18930,C1198,desktop,direct,2024-11-20 17:23:23,5,1,no
S18931,C1230,mobile,search,2024-12-28 18:51:30,9,26,no
S18932,C1287,desktop,social,2025-03-03 07:42:56,8,7,no
S18933,C3976,mobile,direct,2025-02-08 21:50:55,4,29,yes
S18934,C2115,desktop,social,2025-03-13 16:24:20,9,14,no
S18935,C1710,mobile,search,2024-10-29 14:33:09,8,29,no
S18936,C3555,tablet,direct,2025-05-16 23:25:06,4,14,no
S18937,C2788,mobile,social,2025-07-18 23:44:38,7,24,no
S18938,C2906,mobile,social,2025-10-08 17:54:29,2,28,no
S18939,C1912,mobile,social,2024-10-24 02:08:12,1,13,yes
S18940,C1796,desktop,social,2025-05-31 10:08:55,3,3,no
S18941,C1246,mobile,social,2025-02-26 23:09:51,8,5,yes
S18942,C1233,desktop,social,2025-10-15 08:40:46,2,8,no
S18943,C3257,desktop,search,2025-09-11 18:14:34,9,7,no
S18944,C1689,mobile,social,2025-10-19 20:21:56,3,6,yes
S18945,C3501,mobile,direct,2025-06-18 03:32:00,5,18,no
S18946,C2400,desktop,social,2025-10-12 03:59:20,7,6,no
S18947,C2957,desktop,social,2025-10-21 00:47:23,8,19,no
S18948,C2191,mobile,direct,2025-02-16 23:42:27,7,15,no
S18949,C3754,mobile,direct,2025-05-06 07:39:04,6,12,yes
S18950,C3146,mobile,search,2024-11-24 00:14:23,7,17,no
S18951,C1958,mobile,social,2025-09-02 10:29:32,5,18,yes
S18952,C1691,desktop,direct,2025-03-02 17:06:34,8,3,no
S18953,C1107,mobile,social,2025-01-01 00:02:53,5,12,no
S18954,C1937,desktop,social,2025-08-12 07:55:52,2,19,yes
S18955,C2943,mobile,search,2025-03-25 00:12:49,3,8,yes
S18956,C2871,mobile,social,2025-06-09 10:55:44,4,16,yes
S18957,C1917,mobile,social,2024-12-15 09:24:30,5,2,no
S18958,C1707,mobile,direct,2025-02-23 11:48:03,1,2,no
S18959,C1768,mobile,direct,2025-08-22 11:17:23,7,9,no
S18960,C1666,mobile,ads,2025-10-21 01:18:18,4,18,yes
S18961,C2199,mobile,search,2025-03-14 04:18:16,1,4,no
S18962,C3583,tablet,search,2025-06-01 14:23:26,3,5,no
S18963,C3768,tablet,direct,2025-03-18 02:10:27,5,11,yes
S18964,C2510,mobile,social,2025-03-24 05:19:46,4,29,yes
S18965,C3401,mobile,social,2025-02-15 07:58:43,6,4,no
S18966,C3830,mobile,social,2025-09-13 21:12:20,4,10,no
S18967,C3331,mobile,search,2025-04-12 11:43:21,7,29,no
S18968,C2285,mobile,social,2024-12-30 14:06:44,5,19,no
S18969,C3961,mobile,ads,2024-12-03 20:05:02,7,26,no
S18970,C2094,mobile,social,2025-09-17 11:02:25,3,18,no
S18971,C3920,mobile,social,2025-10-14 07:55:56,7,1,no
S18972,C1543,desktop,search,2025-01-22 00:53:47,3,20,no
S18973,C1065,desktop,search,2024-10-26 06:35:00,4,6,no
S18974,C2111,desktop,social,2025-04-15 00:27:23,2,2,no
S18975,C1461,desktop,search,2025-09-23 22:23:23,6,8,no
S18976,C2599,desktop,social,2025-02-05 06:32:37,6,8,no
S18977,C3942,mobile,social,2024-12-13 02:32:32,2,9,no
S18978,C1111,desktop,ads,2025-01-22 01:31:56,8,16,no
S18979,C1032,tablet,social,2025-03-12 21:47:53,3,9,no
S18980,C3240,mobile,social,2025-08-18 17:44:21,3,26,yes
S18981,C1298,mobile,search,2025-07-26 15:01:03,6,8,no
S18982,C3131,mobile,search,2025-06-06 13:33:11,6,5,yes
S18983,C1585,mobile,ads,2024-12-06 02:20:48,5,9,yes
S18984,C1063,desktop,search,2025-02-01 04:46:51,9,29,no
S18985,C2267,desktop,ads,2024-12-30 12:53:22,3,17,yes
S18986,C3822,desktop,social,2025-03-19 10:58:29,8,2,yes
S18987,C2622,mobile,search,2024-12-07 14:28:37,3,22,no
S18988,C2544,mobile,search,2025-10-18 09:40:49,6,19,no
S18989,C1766,mobile,social,2025-09-01 23:58:35,5,14,no
S18990,C3847,mobile,direct,2025-02-09 01:14:47,9,1,no
S18991,C1694,mobile,search,2024-11-10 10:57:20,8,26,yes
S18992,C1664,mobile,search,2025-07-07 07:43:06,6,28,no
S18993,C2287,mobile,direct,2025-01-31 20:10:35,7,21,no
S18994,C2021,mobile,social,2025-06-30 16:57:43,5,15,yes
S18995,C1113,mobile,social,2025-05-20 11:04:28,7,24,no
S18996,C3189,mobile,social,2025-06-04 15:08:06,6,28,no
S18997,C3017,mobile,direct,2025-01-04 21:42:27,8,8,no
S18998,C1044,desktop,ads,2025-01-25 06:06:07,5,6,yes
S18999,C2903,mobile,search,2025-08-24 20:14:59,1,6,yes
S19000,C3783,mobile,social,2025-10-04 11:23:54,3,3,yes
S19001,C1365,mobile,search,2024-12-21 03:31:13,4,21,yes
S19002,C1176,mobile,direct,2025-03-31 08:39:17,5,24,no
S19003,C2379,mobile,search,2025-09-03 03:22:55,3,22,yes
S19004,C3887,mobile,search,2024-12-05 04:43:38,9,12,no
S19005,C3301,mobile,ads,2025-02-14 21:49:21,5,25,no
S19006,C2494,desktop,ads,2025-08-18 16:10:21,2,2,yes
S19007,C2375,mobile,social,2025-02-21 00:30:23,6,3,no
S19008,C1313,desktop,direct,2025-09-30 03:39:42,5,2,no
S19009,C2768,mobile,direct,2025-02-17 23:54:40,8,23,no
S19010,C2529,mobile,social,2025-01-11 22:12:12,5,24,no
S19011,C2246,mobile,social,2025-07-27 00:14:37,8,2,no
S19012,C1055,desktop,direct,2025-08-31 10:16:45,7,9,no
S19013,C3327,desktop,social,2024-11-11 16:45:27,4,23,no
S19014,C2354,desktop,social,2025-04-14 20:46:24,2,7,yes
S19015,C1450,mobile,search,2025-05-29 01:09:00,9,28,no
S19016,C1325,desktop,search,2025-03-30 06:29:35,8,13,yes
S19017,C1497,desktop,direct,2025-01-14 10:58:18,3,13,yes
S19018,C1529,mobile,search,2025-07-03 11:19:42,9,29,no
S19019,C3250,tablet,search,2025-08-16 04:13:30,9,11,no
S19020,C1061,desktop,direct,2025-04-16 20:14:23,5,8,no
S19021,C1835,mobile,search,2025-01-16 18:50:49,4,6,no
S19022,C3810,desktop,direct,2024-11-30 12:00:07,9,23,no
S19023,C1679,mobile,search,2025-10-08 10:28:01,5,23,no
S19024,C1698,mobile,ads,2025-07-12 08:37:26,4,16,no
S19025,C1801,mobile,social,2025-10-06 23:06:34,5,9,no
S19026,C2791,mobile,social,2024-10-28 00:45:58,3,1,no
S19027,C2918,tablet,social,2024-11-01 15:49:43,1,9,yes
S19028,C2971,mobile,search,2025-05-16 11:02:09,9,1,no
S19029,C3799,mobile,direct,2025-06-28 17:54:21,2,9,yes
S19030,C2221,desktop,social,2025-07-14 12:42:56,1,28,yes
S19031,C2120,desktop,social,2025-07-31 20:31:53,5,17,yes
S19032,C2684,desktop,search,2024-12-07 09:16:38,2,16,yes
S19033,C1653,tablet,direct,2025-05-01 12:25:05,4,5,no
S19034,C2499,mobile,search,2025-10-21 03:07:31,1,15,no
S19035,C1078,mobile,search,2025-05-15 04:01:11,5,18,no
S19036,C3747,desktop,social,2025-09-05 05:28:04,3,6,yes
S19037,C3162,tablet,social,2025-03-08 08:58:49,4,21,no
S19038,C2570,desktop,search,2025-10-13 05:02:18,8,8,no
S19039,C3061,tablet,social,2024-12-24 20:59:23,9,25,no
S19040,C1188,mobile,ads,2024-12-15 04:41:11,5,29,no
S19041,C1599,mobile,search,2025-10-17 22:27:30,1,21,no
S19042,C2179,desktop,search,2024-12-06 17:06:32,5,17,no
S19043,C1917,mobile,search,2024-11-20 20:23:33,6,26,no
S19044,C3664,desktop,ads,2025-03-13 01:41:25,8,24,yes
S19045,C2725,desktop,social,2025-07-31 11:23:10,2,6,no
S19046,C1797,mobile,ads,2025-05-22 05:12:49,7,2,no
S19047,C2164,mobile,ads,2025-04-12 11:15:18,2,3,no
S19048,C2527,desktop,social,2024-11-25 21:20:58,2,26,no
S19049,C1292,desktop,social,2025-10-11 19:27:44,7,12,yes
S19050,C2221,mobile,search,2025-10-18 04:09:05,7,28,no
S19051,C1016,mobile,ads,2025-05-25 07:45:58,3,21,no
S19052,C3404,desktop,search,2025-02-07 02:02:50,7,2,yes
S19053,C3434,mobile,direct,2025-02-21 15:25:35,1,2,yes
S19054,C2548,mobile,social,2024-12-20 18:14:55,3,22,no
S19055,C1430,mobile,direct,2025-01-10 05:25:07,1,27,yes
S19056,C3064,desktop,social,2025-03-10 21:22:50,8,9,no
S19057,C1248,desktop,social,2025-09-02 18:41:24,4,25,no
S19058,C1189,mobile,social,2025-07-03 12:46:57,3,13,no
S19059,C2515,mobile,social,2025-02-06 12:08:55,8,17,no
S19060,C2724,desktop,search,2025-08-04 01:27:42,8,1,yes
S19061,C2578,desktop,direct,2025-10-04 02:04:58,6,28,no
S19062,C3227,mobile,direct,2024-12-28 10:47:45,3,25,no
S19063,C3701,tablet,direct,2025-04-07 03:40:06,3,16,yes
S19064,C1932,mobile,social,2025-10-01 08:04:58,9,19,yes
S19065,C3537,mobile,direct,2025-10-07 19:23:50,8,6,yes
S19066,C3491,mobile,social,2025-05-05 07:47:37,6,22,yes
S19067,C2458,mobile,ads,2025-08-26 17:39:35,9,16,no
S19068,C1771,tablet,ads,2025-04-17 21:56:09,6,22,yes
S19069,C1337,desktop,search,2025-01-29 21:28:36,3,17,no
S19070,C2958,mobile,direct,2025-02-01 17:29:46,2,10,yes
S19071,C1752,tablet,social,2025-09-13 20:17:33,8,12,yes
S19072,C1914,tablet,search,2025-07-12 04:57:29,6,19,no
S19073,C2372,desktop,direct,2025-06-30 15:18:00,2,22,no
S19074,C3001,mobile,social,2025-10-01 18:27:37,9,29,no
S19075,C3438,desktop,direct,2025-07-11 14:23:00,3,10,yes
S19076,C1074,mobile,social,2025-05-02 10:32:07,6,18,yes
S19077,C2623,mobile,social,2024-11-08 21:23:45,7,11,no
S19078,C2181,mobile,social,2024-12-03 16:14:02,9,2,no
S19079,C3086,mobile,social,2025-05-02 02:45:01,2,19,no
S19080,C2121,mobile,social,2025-01-04 08:29:34,9,24,yes
S19081,C1484,mobile,direct,2025-06-27 15:48:03,2,6,yes
S19082,C1278,mobile,direct,2024-12-23 13:11:30,5,22,yes
S19083,C1607,mobile,search,2025-09-23 18:27:19,1,12,no
S19084,C3947,desktop,social,2025-06-29 17:05:50,6,22,no
S19085,C2707,mobile,social,2025-10-18 15:35:11,1,1,no
S19086,C3749,mobile,social,2025-09-02 20:45:47,1,26,no
S19087,C3122,desktop,social,2025-07-10 19:40:31,4,8,no
S19088,C2073,desktop,social,2024-10-30 20:16:36,9,9,no
S19089,C2910,desktop,search,2025-07-16 13:34:46,5,19,no
S19090,C1525,mobile,social,2025-05-14 11:18:12,1,22,yes
S19091,C2105,tablet,ads,2025-03-29 14:23:42,6,21,no
S19092,C1370,desktop,search,2025-08-26 09:28:39,3,27,no
S19093,C3099,mobile,social,2025-03-02 14:44:52,3,24,no
S19094,C3988,desktop,direct,2025-09-25 22:49:23,5,8,no
S19095,C3033,desktop,search,2025-08-05 04:00:08,1,22,no
S19096,C3180,mobile,social,2025-09-04 14:35:36,9,29,yes
S19097,C3273,desktop,ads,2024-12-17 07:56:32,6,23,no
S19098,C2504,mobile,direct,2025-01-15 10:46:25,3,6,yes
S19099,C1080,mobile,ads,2025-10-07 10:57:00,8,19,no
S19100,C3122,mobile,social,2025-04-11 17:19:01,8,10,no
S19101,C3227,mobile,direct,2025-04-18 17:55:24,2,21,no
S19102,C2292,mobile,search,2025-04-14 22:16:32,8,6,yes
S19103,C3636,mobile,direct,2024-12-11 07:10:57,5,8,yes
S19104,C3204,desktop,social,2025-06-02 05:11:35,3,18,no
S19105,C3984,tablet,direct,2025-04-05 23:58:40,3,19,no
S19106,C2679,mobile,social,2025-03-25 11:26:10,9,2,no
S19107,C2659,mobile,ads,2025-07-12 20:43:52,1,3,yes
S19108,C2120,mobile,search,2025-02-23 19:25:07,3,27,no
S19109,C3229,desktop,social,2025-03-27 23:23:34,3,25,no
S19110,C3636,desktop,social,2025-01-02 03:24:32,9,3,no
S19111,C3612,mobile,search,2025-01-04 17:39:40,9,6,yes
S19112,C1624,mobile,search,2025-04-20 18:41:04,3,9,no
S19113,C2527,mobile,social,2024-10-22 08:03:46,2,19,yes
S19114,C2933,mobile,direct,2024-12-03 07:20:48,6,27,yes
S19115,C2876,mobile,search,2025-02-06 05:35:52,6,15,yes
S19116,C1343,mobile,search,2025-10-09 19:42:28,6,13,no
S19117,C1506,mobile,social,2024-11-14 01:41:46,2,29,yes
S19118,C1937,tablet,direct,2025-06-28 18:44:05,9,22,no
S19119,C3671,mobile,social,2025-09-07 08:23:22,7,7,no
S19120,C3470,mobile,social,2024-11-08 03:03:07,6,12,yes
S19121,C3200,tablet,social,2025-10-15 05:57:06,6,25,no
S19122,C3530,mobile,ads,2025-08-13 09:47:22,8,28,yes
S19123,C3718,desktop,direct,2025-06-22 09:49:20,3,19,no
S19124,C1963,mobile,ads,2025-07-19 23:16:30,9,2,no
S19125,C2941,mobile,search,2025-03-08 16:49:44,4,22,no
S19126,C1887,mobile,search,2025-09-02 15:23:13,2,1,no
S19127,C3323,mobile,search,2024-12-19 05:43:56,5,27,no
S19128,C2251,tablet,search,2025-09-02 00:17:25,1,25,no
S19129,C1212,desktop,social,2025-04-09 15:09:38,8,12,yes
S19130,C3292,desktop,direct,2025-10-18 03:11:30,3,1,no
S19131,C2643,mobile,social,2025-05-17 13:37:06,2,13,yes
S19132,C1578,mobile,search,2024-11-14 10:25:27,9,26,yes
S19133,C3953,mobile,social,2024-10-30 13:29:13,1,20,yes
S19134,C3324,desktop,search,2025-10-16 05:55:01,8,17,no
S19135,C2911,mobile,social,2025-10-19 12:56:59,4,22,no
S19136,C2826,mobile,social,2025-03-12 17:33:23,5,26,no
S19137,C2778,mobile,social,2025-02-24 10:03:02,2,29,no
S19138,C2890,desktop,direct,2025-06-30 02:09:39,8,10,yes
S19139,C1853,mobile,search,2025-05-10 15:05:45,4,13,no
S19140,C1068,mobile,direct,2025-07-03 15:59:13,6,4,yes
S19141,C3297,mobile,social,2024-11-07 17:37:42,3,25,no
S19142,C1513,mobile,direct,2024-11-04 03:17:02,8,23,no
S19143,C1076,mobile,social,2024-10-30 20:17:49,1,24,no
S19144,C3514,mobile,search,2025-10-13 14:34:01,2,5,no
S19145,C1772,mobile,direct,2024-12-19 00:54:29,1,21,no
S19146,C1539,mobile,social,2025-04-26 22:05:05,5,3,no
S19147,C3121,mobile,social,2025-09-18 13:56:33,8,1,no
S19148,C1858,tablet,direct,2025-07-13 00:55:27,4,18,no
S19149,C2539,tablet,social,2024-12-29 05:05:39,1,1,no
S19150,C2338,desktop,search,2025-07-31 07:38:47,6,18,no
S19151,C1902,desktop,social,2024-12-09 17:35:22,3,15,yes
S19152,C2959,desktop,direct,2024-11-15 12:48:32,2,7,no
S19153,C2090,desktop,search,2025-02-18 02:10:17,6,6,yes
S19154,C3256,mobile,social,2025-01-01 08:50:42,9,8,no
S19155,C2199,tablet,social,2025-02-22 04:58:09,3,29,no
S19156,C1640,desktop,social,2025-04-18 20:51:54,3,23,yes
S19157,C2872,tablet,social,2025-07-05 07:54:19,2,20,yes
S19158,C1872,mobile,ads,2025-09-14 19:58:13,2,14,no
S19159,C3259,desktop,social,2025-01-04 16:37:14,5,25,yes
S19160,C2710,mobile,search,2024-12-06 14:00:46,6,3,no
S19161,C1169,desktop,social,2025-04-04 05:32:58,7,14,no
S19162,C3031,mobile,search,2024-10-31 07:02:21,4,11,yes
S19163,C2766,tablet,search,2025-06-12 16:01:05,6,7,no
S19164,C2688,desktop,search,2025-02-14 23:00:06,7,3,no
S19165,C3048,tablet,direct,2025-01-17 01:24:21,7,13,yes
S19166,C1021,mobile,social,2025-05-31 19:15:42,9,24,yes
S19167,C1331,desktop,search,2025-07-16 21:01:27,1,6,no
S19168,C1926,mobile,direct,2025-08-24 12:04:02,4,3,no
S19169,C1242,mobile,search,2024-12-07 22:39:41,6,17,no
S19170,C3603,mobile,ads,2025-08-15 18:09:14,7,15,no
S19171,C3113,desktop,direct,2025-10-12 17:06:45,5,2,no
S19172,C3370,desktop,social,2025-01-13 12:39:28,9,12,no
S19173,C2837,desktop,social,2025-08-13 08:35:37,2,25,yes
S19174,C2168,mobile,ads,2025-03-24 13:54:54,9,11,no
S19175,C2298,mobile,social,2025-05-14 11:46:04,2,13,no
S19176,C3947,mobile,social,2025-08-30 01:56:02,4,23,no
S19177,C2422,desktop,ads,2025-06-21 17:28:51,9,23,no
S19178,C2252,desktop,search,2025-07-17 14:03:46,5,27,no
S19179,C1344,mobile,direct,2024-11-23 17:46:25,9,23,yes
S19180,C1969,mobile,ads,2025-05-01 00:15:07,4,13,no
S19181,C1953,desktop,social,2024-12-23 21:22:23,3,20,yes
S19182,C3827,mobile,search,2025-10-08 19:32:01,4,8,no
S19183,C1676,mobile,search,2024-11-03 15:18:51,4,13,no
S19184,C2249,mobile,social,2025-01-06 02:05:59,1,23,yes
S19185,C2350,desktop,ads,2024-12-07 05:55:59,4,3,no
S19186,C3358,desktop,search,2025-01-05 22:53:40,7,15,no
S19187,C2924,desktop,search,2025-03-16 20:18:59,1,9,no
S19188,C2893,mobile,social,2025-06-19 17:49:55,7,7,yes
S19189,C2073,mobile,social,2025-03-04 08:00:07,6,9,no
S19190,C1513,mobile,direct,2025-03-06 08:28:51,5,3,no
S19191,C3332,desktop,social,2025-07-23 10:25:41,4,24,yes
S19192,C2762,tablet,search,2024-12-19 21:20:08,8,20,no
S19193,C3326,mobile,social,2025-05-10 05:20:30,9,23,no
S19194,C1756,mobile,social,2025-08-18 05:07:02,8,3,yes
S19195,C2855,mobile,direct,2025-03-21 18:31:15,1,4,yes
S19196,C2467,desktop,direct,2024-12-28 08:51:28,4,14,no
S19197,C1986,tablet,social,2025-10-08 01:22:05,4,7,no
S19198,C2444,desktop,search,2025-07-27 23:05:36,8,9,no
S19199,C1846,mobile,social,2024-10-31 10:00:53,5,3,no
S19200,C1053,desktop,search,2025-06-11 09:25:31,6,19,no
S19201,C1854,mobile,direct,2025-06-28 10:59:49,5,14,no
S19202,C2786,mobile,social,2025-01-01 10:30:30,1,25,no
S19203,C1800,mobile,social,2025-06-01 13:25:47,9,15,no
S19204,C2216,mobile,search,2025-07-30 01:30:16,6,10,no
S19205,C2319,tablet,direct,2025-06-23 03:13:54,8,13,yes
S19206,C1446,desktop,social,2025-09-18 10:18:38,8,15,no
S19207,C3442,mobile,direct,2025-04-27 05:29:33,7,23,no
S19208,C2285,mobile,ads,2025-08-21 12:36:00,3,2,no
S19209,C2538,desktop,ads,2025-01-24 14:25:58,6,5,no
S19210,C3689,tablet,search,2025-03-03 14:21:01,6,23,no
S19211,C2669,desktop,search,2024-12-09 15:41:48,5,28,yes
S19212,C1140,mobile,social,2025-07-27 07:09:40,7,17,no
S19213,C1253,mobile,social,2025-03-15 01:51:54,7,22,yes
S19214,C1067,desktop,social,2025-06-16 23:59:23,1,14,no
S19215,C2035,mobile,search,2025-03-06 19:31:15,5,20,no
S19216,C1833,mobile,ads,2025-09-07 06:49:26,2,12,no
S19217,C2037,mobile,social,2025-10-02 22:01:44,3,21,no
S19218,C3269,desktop,social,2025-09-19 22:18:16,6,17,no
S19219,C3937,mobile,search,2025-07-04 01:12:04,3,13,no
S19220,C3513,desktop,search,2025-07-13 05:16:39,7,23,no
S19221,C2663,mobile,social,2025-01-11 19:34:19,4,9,no
S19222,C3695,mobile,social,2025-10-09 05:53:36,2,18,no
S19223,C2573,desktop,search,2025-01-20 03:14:43,1,10,no
S19224,C2686,mobile,ads,2024-12-17 15:07:32,2,15,no
S19225,C1717,mobile,social,2024-12-25 15:17:36,6,16,no
S19226,C2008,mobile,direct,2024-12-18 13:39:36,9,1,yes
S19227,C1014,mobile,direct,2025-06-26 12:57:54,5,23,yes
S19228,C3982,mobile,search,2025-07-17 05:38:55,2,5,no
S19229,C3402,tablet,social,2025-08-16 09:14:20,9,22,yes
S19230,C2980,mobile,direct,2025-09-02 09:42:21,8,23,yes
S19231,C3081,mobile,social,2025-04-10 22:31:47,7,8,yes
S19232,C3420,mobile,social,2025-01-17 02:37:12,3,16,no
S19233,C3227,mobile,social,2025-07-19 14:22:11,1,23,no
S19234,C1848,tablet,social,2025-06-17 05:22:49,9,25,no
S19235,C2690,desktop,social,2025-01-02 20:13:19,5,14,no
S19236,C1255,mobile,social,2025-10-03 01:28:44,8,16,no
S19237,C2339,tablet,social,2025-05-11 19:41:46,7,5,no
S19238,C2582,mobile,social,2025-06-12 08:19:24,9,26,yes
S19239,C3490,mobile,direct,2025-06-14 02:34:59,5,24,yes
S19240,C3486,desktop,social,2024-12-27 16:58:34,5,5,no
S19241,C1933,desktop,social,2024-10-21 13:35:51,3,15,no
S19242,C2105,desktop,search,2025-02-09 14:25:39,3,2,no
S19243,C1946,mobile,social,2025-03-11 05:13:59,7,18,yes
S19244,C1310,desktop,search,2025-09-17 05:35:34,6,26,no
S19245,C2813,mobile,direct,2025-04-22 23:21:14,1,17,no
S19246,C2451,mobile,social,2025-07-16 10:40:48,2,23,no
S19247,C2704,mobile,search,2025-07-17 08:08:38,5,29,yes
S19248,C2578,mobile,social,2025-09-07 16:41:25,8,29,no
S19249,C2160,mobile,social,2025-10-03 08:45:13,6,2,no
S19250,C3155,mobile,search,2025-08-20 14:24:36,7,16,no
S19251,C2664,tablet,search,2025-09-08 23:21:57,5,25,no
S19252,C2942,mobile,social,2025-01-15 06:04:05,8,26,no
S19253,C3611,mobile,social,2025-08-20 15:46:28,8,21,yes
S19254,C1973,desktop,social,2025-03-07 12:12:15,5,19,no
S19255,C1297,mobile,direct,2025-01-16 14:09:10,8,18,yes
S19256,C1752,desktop,direct,2024-12-10 04:34:45,6,7,no
S19257,C2247,mobile,direct,2025-01-17 00:44:05,6,20,no
S19258,C1785,mobile,social,2025-04-03 09:05:00,2,18,yes
S19259,C1348,mobile,ads,2025-04-04 18:35:16,6,24,no
S19260,C1152,mobile,search,2024-11-23 20:13:30,3,28,no
S19261,C2692,desktop,social,2025-05-06 00:28:38,8,17,yes
S19262,C2781,desktop,direct,2025-03-05 22:38:05,2,12,no
S19263,C2885,desktop,search,2024-11-03 12:17:43,1,25,yes
S19264,C2620,mobile,direct,2025-04-21 08:46:33,1,5,no
S19265,C2641,desktop,direct,2025-03-24 05:31:35,4,12,yes
S19266,C2527,mobile,social,2024-11-25 14:27:06,5,13,yes
S19267,C1425,mobile,social,2025-10-08 09:53:08,2,26,yes
S19268,C2244,mobile,social,2024-11-09 00:36:58,9,2,yes
S19269,C2517,tablet,search,2025-05-23 02:07:55,3,10,no
S19270,C3327,desktop,direct,2025-04-17 07:34:57,4,11,yes
S19271,C1668,mobile,social,2024-11-07 16:59:20,7,1,no
S19272,C2865,mobile,search,2025-05-07 15:23:20,3,3,yes
S19273,C2096,mobile,direct,2025-01-01 19:22:04,3,25,yes
S19274,C1574,mobile,direct,2025-03-21 02:54:16,9,12,no
S19275,C1758,desktop,search,2025-06-13 19:13:30,9,28,yes
S19276,C2640,desktop,social,2025-05-02 08:28:27,4,13,no
S19277,C3261,mobile,social,2025-08-23 00:11:50,3,24,yes
S19278,C2018,desktop,search,2024-12-06 22:11:50,7,3,no
S19279,C2623,mobile,social,2025-08-13 21:53:53,5,5,no
S19280,C2827,mobile,direct,2025-05-05 09:28:32,7,9,yes
S19281,C3444,mobile,social,2025-08-30 09:25:00,5,25,no
S19282,C3483,mobile,social,2024-12-21 12:40:15,7,25,no
S19283,C2007,mobile,social,2025-09-08 06:17:33,5,27,no
S19284,C2085,mobile,direct,2025-09-17 11:53:38,7,5,yes
S19285,C1608,desktop,search,2025-01-06 15:33:25,1,22,no
S19286,C3887,tablet,search,2025-03-18 00:44:24,3,5,no
S19287,C1429,mobile,ads,2024-11-04 23:51:45,3,6,no
S19288,C1444,mobile,social,2024-11-28 07:59:49,2,19,no
S19289,C1109,tablet,social,2024-10-26 12:17:56,6,16,no
S19290,C1446,mobile,direct,2025-04-29 20:25:50,1,12,no
S19291,C1066,mobile,social,2024-12-08 10:26:13,8,13,no
S19292,C1606,mobile,social,2024-12-20 14:04:39,3,11,no
S19293,C3785,tablet,direct,2025-03-23 23:16:44,5,13,yes
S19294,C3475,mobile,social,2024-11-28 18:18:33,5,6,yes
S19295,C1040,desktop,direct,2025-03-07 13:54:00,7,18,no
S19296,C3875,desktop,social,2025-06-28 10:21:08,4,21,no
S19297,C2389,tablet,search,2025-09-14 07:17:35,6,14,yes
S19298,C3694,desktop,search,2025-09-05 21:04:47,3,14,no
S19299,C1373,mobile,social,2025-05-24 00:27:16,3,5,no
S19300,C1261,mobile,ads,2025-01-15 07:56:58,4,22,no
S19301,C1646,mobile,search,2025-10-02 19:12:20,2,14,yes
S19302,C2181,mobile,search,2025-05-25 19:49:52,5,12,no
S19303,C1421,desktop,search,2025-07-11 05:36:21,1,15,yes
S19304,C2094,tablet,search,2025-05-26 13:57:30,7,13,yes
S19305,C1165,mobile,search,2025-06-23 12:06:31,3,5,no
S19306,C2324,mobile,direct,2024-12-31 00:56:06,6,23,no
S19307,C2882,desktop,direct,2025-07-22 05:31:51,9,8,yes
S19308,C2357,mobile,search,2024-11-24 19:50:02,1,7,no
S19309,C2243,tablet,search,2025-09-19 15:03:52,1,7,no
S19310,C2941,mobile,search,2025-04-30 11:22:15,2,16,no
S19311,C3787,mobile,search,2025-07-06 17:56:59,4,13,no
S19312,C2135,mobile,ads,2025-08-25 06:39:49,6,20,no
S19313,C2043,desktop,social,2025-09-12 22:36:11,6,12,no
S19314,C1343,mobile,social,2025-06-22 18:50:10,4,2,no
S19315,C2089,mobile,ads,2025-04-07 20:24:38,6,18,no
S19316,C1829,desktop,search,2025-10-14 11:42:23,7,26,no
S19317,C3350,mobile,search,2025-07-22 18:14:56,4,17,no
S19318,C3577,mobile,search,2025-08-12 23:05:44,6,3,no
S19319,C3624,mobile,direct,2025-01-30 19:37:48,1,23,no
S19320,C1870,mobile,social,2025-05-16 10:47:52,6,10,yes
S19321,C3596,mobile,social,2025-09-19 19:43:01,9,16,no
S19322,C1070,desktop,social,2025-01-29 07:34:49,4,18,no
S19323,C1985,mobile,social,2025-08-19 16:23:54,2,15,no
S19324,C2501,mobile,search,2025-03-26 08:14:31,7,11,no
S19325,C3854,tablet,search,2025-04-24 20:02:46,5,21,yes
S19326,C1814,desktop,social,2025-01-06 19:17:34,1,10,no
